,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
2850,2009,0.5664916039,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2851,2010,3.5252985954,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2852,2011,7.8681406975,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2853,2012,5.6419620514,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2854,2013,4.5535755157,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2855,2014,3.6749820709,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2856,2000,2.1526525021,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2857,2001,1.7089364529000002,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2858,2002,2.3408226967,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2859,2003,2.3000383377,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2860,2004,1.8505356312,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2861,2005,3.5628144741,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2862,2006,3.9119486809,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2863,2007,3.8397650719,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2864,2008,1.2742272615,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2865,2009,-3.1330463886,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2866,2010,1.3647836447000001,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2867,2011,2.2168354988,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2868,2012,1.8809554577,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2869,2013,1.8472867012,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2870,2014,1.9519441128000001,6.0.GDP_growth,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
2871,2000,3.6088688374,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2872,2001,2.3325762749,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2873,2002,3.8666241169,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2874,2003,2.5307903290000002,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2875,2004,3.1520819664,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2876,2005,3.2601106167,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2877,2006,5.3797769547,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2878,2007,6.3040566444,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2879,2008,3.2810800076,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2880,2009,0.5260430574,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2881,2010,2.869487524,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2882,2011,4.1620492935,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2883,2012,2.9698572159000003,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2884,2013,3.6975855827,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2885,2014,4.2497735023,6.0.GDP_growth,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
2886,2000,5.7481479645,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2887,2001,2.7231931686,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2888,2002,3.7543377876,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2889,2003,4.5470380783,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2890,2004,6.2323031425,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2891,2005,6.0505990982,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2892,2006,6.567243576,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2893,2007,6.1883273125,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2894,2008,4.2316002846,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2895,2009,-2.4316279888,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2896,2010,3.7311403751,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2897,2011,3.8356907368,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2898,2012,4.1286878586,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2899,2013,2.7915596962,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2900,2014,3.0852148533,6.0.GDP_growth,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
2901,2000,5.2964739799,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2902,2001,-0.605492413,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2903,2002,0.1319171637,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2904,2003,1.4226711988,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2905,2004,4.2957143784,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2906,2005,3.0325737,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2907,2006,4.9445142746,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2908,2007,3.22483778,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2909,2008,1.3799431324,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2910,2009,-4.7436718941,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2911,2010,5.1991248131,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2912,2011,3.9195840359,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2913,2012,4.0388860703,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2914,2013,1.3948996067000001,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2915,2014,2.2307946682,6.0.GDP_growth,MEX,Mexico,Latin America & Caribbean ,Upper middle income,IBRD
2916,2000,4.1015901566,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2917,2001,2.9608435631,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2918,2002,0.7539389133000001,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2919,2003,2.5207328796,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2920,2004,5.3121705055,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2921,2005,4.2823982239,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2922,2006,4.1520690918,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2923,2007,5.2877688408,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2924,2008,2.8517110348,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2925,2009,-2.7592101097,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2926,2010,3.1912987232,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2927,2011,6.2315945625,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2928,2012,5.13179636,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2929,2013,4.5105371475,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2930,2014,4.7027759552,6.0.GDP_growth,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA
2931,2000,2.7153735161,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2932,2001,0.5742729306000001,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2933,2002,2.2288873196,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2934,2003,4.20576334,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2935,2004,7.5220804214,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2936,2005,7.1912789345,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2937,2006,8.5277614594,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2938,2007,12.1126613617,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2939,2008,9.1469039917,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2940,2009,3.9741649628,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2941,2010,5.8518738747,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2942,2011,10.7701950073,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2943,2012,10.2471046448,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2944,2013,8.3522939682,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2945,2014,6.1617050171,6.0.GDP_growth,PAN,Panama,Latin America & Caribbean ,Upper middle income,IBRD
2946,2000,-2.3141460419,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2947,2001,-0.8340579271,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2948,2002,-0.0214019753,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2949,2003,4.3207497597,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2950,2004,4.0574193001,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2951,2005,2.1334862709,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2952,2006,4.8071203232,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2953,2007,5.4216222763,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2954,2008,6.3591170311,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2955,2009,-3.965695858,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2956,2010,13.093003273,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2957,2011,4.3424072266,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2958,2012,-1.2389684916,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2959,2013,14.036277771,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2960,2014,4.7223339080999995,6.0.GDP_growth,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD
2961,2000,2.694311142,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2962,2001,0.617831111,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2963,2002,5.4537644386,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2964,2003,4.1648507118,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2965,2004,4.9582781792,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2966,2005,6.2851719856,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2967,2006,7.5288167,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2968,2007,8.5184421539,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2969,2008,9.1431484222,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2970,2009,1.0492323637,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2971,2010,8.4507465363,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2972,2011,6.4522161484,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2973,2012,5.9503464699,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2974,2013,5.7703680992,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2975,2014,2.3502538204,6.0.GDP_growth,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD
2976,2000,-1.9299306870000001,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2977,2001,-3.8441300392,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2978,2002,-7.7320070267,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2979,2003,0.8052839041000001,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2980,2004,5.0041604042,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2981,2005,7.460132122,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2982,2006,4.0985774994,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2983,2007,6.5415110588,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2984,2008,7.1761445999,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2985,2009,4.2434940338,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2986,2010,7.8034095764,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2987,2011,5.1621332169,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2988,2012,3.323114872,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2989,2013,5.1003613472,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2990,2014,3.4984147549,6.0.GDP_growth,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2991,2016,35383028.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2992,2017,36296111.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2993,2018,37171922.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2994,2019,38041757.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2995,2020,38928341.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2996,2016,2876101.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2997,2017,2873457.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2998,2018,2866376.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2999,2019,2854191.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
3000,2020,2837743.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
3001,2016,40551398.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
3002,2017,41389174.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
3003,2018,42228415.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
3004,2019,43053054.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
3005,2020,43851043.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
3006,2016,55739.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
3007,2017,55617.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
3008,2018,55461.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
3009,2019,55312.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
3010,2020,55197.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
3011,2016,77295.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
3012,2017,76997.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
3013,2018,77008.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
3014,2019,77146.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
3015,2020,77265.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
3016,2016,28842482.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
3017,2017,29816769.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
3018,2018,30809787.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
3019,2019,31825299.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
3020,2020,32866268.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
3021,2016,94520.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
3022,2017,95425.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
3023,2018,96282.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
3024,2019,97115.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
3025,2020,97928.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
3026,2016,43590368.0,SP.POP.TOTL,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
3027,2017,44044811.0,SP.POP.TOTL,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
3028,2018,44494502.0,SP.POP.TOTL,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
3029,2019,44938712.0,SP.POP.TOTL,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
3030,2020,45376763.0,SP.POP.TOTL,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
3031,2016,2936147.0,SP.POP.TOTL,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
3032,2017,2944789.0,SP.POP.TOTL,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
3033,2018,2951741.0,SP.POP.TOTL,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
3034,2019,2957728.0,SP.POP.TOTL,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
3035,2020,2963234.0,SP.POP.TOTL,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD
3036,2016,104865.0,SP.POP.TOTL,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
3037,2017,105361.0,SP.POP.TOTL,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
3038,2018,105846.0,SP.POP.TOTL,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
3039,2019,106310.0,SP.POP.TOTL,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
3040,2020,106766.0,SP.POP.TOTL,ABW,Aruba,Latin America & Caribbean ,High income,Not classified
3041,2016,24190907.0,SP.POP.TOTL,AUS,Australia,East Asia & Pacific,High income,Not classified
3042,2017,24601860.0,SP.POP.TOTL,AUS,Australia,East Asia & Pacific,High income,Not classified
3043,2018,24982688.0,SP.POP.TOTL,AUS,Australia,East Asia & Pacific,High income,Not classified
3044,2019,25365745.0,SP.POP.TOTL,AUS,Australia,East Asia & Pacific,High income,Not classified
3045,2020,25687041.0,SP.POP.TOTL,AUS,Australia,East Asia & Pacific,High income,Not classified
3046,2016,8736668.0,SP.POP.TOTL,AUT,Austria,Europe & Central Asia,High income,Not classified
3047,2017,8797566.0,SP.POP.TOTL,AUT,Austria,Europe & Central Asia,High income,Not classified
3048,2018,8840521.0,SP.POP.TOTL,AUT,Austria,Europe & Central Asia,High income,Not classified
3049,2019,8879920.0,SP.POP.TOTL,AUT,Austria,Europe & Central Asia,High income,Not classified
3050,2020,8917205.0,SP.POP.TOTL,AUT,Austria,Europe & Central Asia,High income,Not classified
3051,2016,9757812.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
3052,2017,9854033.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
3053,2018,9939771.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
3054,2019,10024283.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
3055,2020,10093121.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
3056,2016,377923.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
3057,2017,381749.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
3058,2018,385635.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
